PHAC_AFR_AA;SUS_VERR_AA;SUS_SCR_VITT_AA;EU_WB_1_AA;EU_WB_2_AA;RU_WB_1_AA;RU_WB_2_AA;RU_WB_3_AA;RU_WB_4_AA;CH_DOM_EH1_AA;CH_DOM_TB_1_AA;CH_DOM_TB_2_AA;EU_DOM_LD_1_AA;EU_DOM_PT_1_AA;SUS_CEB_OO;CH_WB_1_OO;EU_WB_3_OO;EU_WB_4_OO;CH_DOM_BX_1_OO;CH_DOM_BX_2_OO;CH_DOM_BX_3_OO;CH_DOM_BX_4_OO;CH_DOM_BX_5_OO;CH_DOM_EH_2_OO;CH_DOM_TB_3_OO;CH_DOM_TB_4_OO;CH_DOM_LA_1_OO;CH_DOM_LA_2_OO;CH_DOM_LA_3_OO;CH_DOM_LD_2_OO;EU_DOM_LD_3_OO;EU_DOM_LD_4_OO;EU_DOM_LD_5_OO;EU_DOM_LD_6_OO;EU_DOM_LD_7_OO;EU_DOM_LW_1_OO;EU_DOM_LW_2_OO;EU_DOM_LW_3_OO;EU_DOM_LW_4_OO;EU_DOM_LW_5_OO;EU_DOM_PT_2_OO;EU_DOM_PT_3_OO;EU_DOM_PT_4_OO;EU_DOM_PT_5_OO;US_DOM_WD_1_OO;US_DOM_WD_2_OO;US_DOM_WD_3_OO;US_DOM_WD_4_OO
0.033981555733761;0.0219526864474739;0.0165396952686447;0.00651563753007217;0.00671611868484362;0.00641539695268645;0.00691659983961508;0.00942261427425822;0.00731756214915798;0.0066158781074579;0.00200481154771451;0.00170408981555734;0.00641539695268645;0.00691659983961508;0.0278668805132318;0.0261627906976744;0.0236567762630313;0.0225541299117883;0.0229550922213312;0.0276663993584603;0.0272654370489174;0.027766639935846;0.0234562951082598;0.0272654370489174;0.0274659182036889;0.0275661587810746;0.0198476343223737;0.0195469125902165;0.022654370489174;0.0272654370489174;0.0278668805132318;0.0275661587810746;0.0271651964715317;0.0274659182036889;0.0275661587810746;0.0273656776263031;0.027766639935846;0.027766639935846;0.0273656776263031;0.0276663993584603;0.027766639935846;0.0272654370489174;0.0276663993584603;0.0274659182036889;0.0274659182036889;0.0276663993584603;0.027766639935846;0.0272654370489174
0.0335805934242181;0.021551724137931;0.0162389735364876;0.00631515637530072;0.00591419406575782;0.00611467522052927;0.00671611868484362;0.00882117080994387;0.0070168404170008;0.00641539695268645;0.00170408981555734;0.00160384923817161;0.00651563753007217;0.00671611868484362;0.0267642341619888;0.0250601443464314;0.0229550922213312;0.0218524458700882;0.0224538893344026;0.026663993584603;0.0262630312750601;0.0267642341619888;0.0230553327987169;0.0263632718524459;0.0263632718524459;0.026663993584603;0.0195469125902165;0.019747393744988;0.0223536487570168;0.0265637530072173;0.0270649558941459;0.0268644747393745;0.0263632718524459;0.0267642341619888;0.026663993584603;0.026663993584603;0.0269647153167602;0.0268644747393745;0.0264635124298316;0.0269647153167602;0.0269647153167602;0.0263632718524459;0.0267642341619888;0.0265637530072173;0.0264635124298316;0.0267642341619888;0.0268644747393745;0.0263632718524459
0.0333801122694467;0.0204490777866881;0.0162389735364876;0.00250601443464314;0.00250601443464314;0.00240577385725742;0.00290697674418605;0.0100240577385726;0.00922213311948677;0.00952285485164395;0.00641539695268645;0.00651563753007217;0.00320769847634322;0.00240577385725742;0.025962309542903;0.0256615878107458;0.0236567762630313;0.0227546110665597;0.0222534081796311;0.0265637530072173;0.0261627906976744;0.0267642341619888;0.0221531676022454;0.0258620689655172;0.026663993584603;0.026663993584603;0.0193464314354451;0.0189454691259022;0.0220529270248597;0.0265637530072173;0.0272654370489174;0.0272654370489174;0.026663993584603;0.0268644747393745;0.0268644747393745;0.0268644747393745;0.0270649558941459;0.0271651964715317;0.0267642341619888;0.0270649558941459;0.0270649558941459;0.0263632718524459;0.0270649558941459;0.0264635124298316;0.0265637530072173;0.0265637530072173;0.026663993584603;0.0264635124298316
0.0331796311146752;0.0204490777866881;0.0165396952686447;0.00210505212510024;0.00200481154771451;0.00230553327987169;0.00240577385725742;0.010224538893344;0.0097233360064154;0.00962309542902967;0.00691659983961508;0.00671611868484362;0.00240577385725742;0.00300721732157177;0.0256615878107458;0.025962309542903;0.0242582197273456;0.0231555733761026;0.0229550922213312;0.0269647153167602;0.0263632718524459;0.0270649558941459;0.0227546110665597;0.0260625501202887;0.0268644747393745;0.0271651964715317;0.0201483560545309;0.019747393744988;0.022654370489174;0.0270649558941459;0.027766639935846;0.0276663993584603;0.0270649558941459;0.0272654370489174;0.0272654370489174;0.0272654370489174;0.0276663993584603;0.0275661587810746;0.0273656776263031;0.0274659182036889;0.0275661587810746;0.0269647153167602;0.0274659182036889;0.0270649558941459;0.0272654370489174;0.0272654370489174;0.0273656776263031;0.0269647153167602
0.0360866078588613;0.023757016840417;0.0258620689655172;0.02485966319166;0.0250601443464314;0.0256615878107458;0.0257618283881315;0.0246591820368885;0.0254611066559743;0.0282678428227747;0.0278668805132318;0.0267642341619888;0.025962309542903;0.0256615878107458;0.00240577385725742;0.0158380112269447;0.015336808340016;0.0154370489174018;0.0181435445068164;0.0166399358460305;0.0157377706495589;0.0163392141138733;0.0189454691259022;0.0169406575781877;0.0168404170008019;0.0168404170008019;0.0199478748997594;0.0207497995188452;0.0182437850842021;0.0173416198877306;0.0176423416198877;0.0176423416198877;0.0174418604651163;0.0176423416198877;0.0173416198877306;0.017542101042502;0.0176423416198877;0.0173416198877306;0.0174418604651163;0.0173416198877306;0.0174418604651163;0.0173416198877306;0.0172413793103448;0.0168404170008019;0.017542101042502;0.0173416198877306;0.0172413793103448;0.0166399358460305
0.0358861267040898;0.028869286287089;0.0308740978348035;0.0252606255012029;0.0252606255012029;0.0261627906976744;0.0261627906976744;0.0233560545308741;0.0239574979951885;0.0269647153167602;0.0261627906976744;0.0250601443464314;0.0256615878107458;0.025962309542903;0.0158380112269447;0.00601443464314354;0.00531275060144346;0.00551323175621492;0.0139334402566159;0.00571371291098637;0.00751804330392943;0.00541299117882919;0.0144346431435445;0.00811948676824378;0.00611467522052927;0.00581395348837209;0.0170408981555734;0.0178428227746592;0.0120288692862871;0.00651563753007217;0.00681635926222935;0.00681635926222935;0.0066158781074579;0.00681635926222935;0.00651563753007217;0.00671611868484362;0.00681635926222935;0.0066158781074579;0.0066158781074579;0.00651563753007217;0.0066158781074579;0.00691659983961508;0.00651563753007217;0.00651563753007217;0.00671611868484362;0.00641539695268645;0.00631515637530072;0.00581395348837209
0.0341820368885325;0.0262630312750601;0.0275661587810746;0.0241579791499599;0.0241579791499599;0.0238572574178027;0.0240577385725742;0.022654370489174;0.0223536487570168;0.0253608660785886;0.0236567762630313;0.0229550922213312;0.0236567762630313;0.0242582197273456;0.015336808340016;0.00531275060144346;0.00100240577385726;0.000801924619085806;0.00862068965517241;0.00230553327987169;0.00370890136327185;0.00200481154771451;0.0100240577385726;0.00521251002405774;0.00280673616680032;0.00230553327987169;0.0110264635124298;0.0128307939053729;0.00791900561347233;0.00110264635124298;0.00130312750601443;0.00120288692862871;0.00100240577385726;0.00130312750601443;0.00100240577385726;0.00130312750601443;0.00140336808340016;0.00100240577385726;0.00100240577385726;0.00110264635124298;0.00100240577385726;0.00150360866078589;0.000902165196471532;0.00150360866078589;0.00200481154771451;0.00180433039294306;0.00170408981555734;0.00100240577385726
0.0327786688051323;0.0257618283881315;0.0271651964715317;0.0230553327987169;0.0230553327987169;0.022654370489174;0.0229550922213312;0.0217522052927025;0.0213512429831596;0.0244587008821171;0.0225541299117883;0.0218524458700882;0.0227546110665597;0.0231555733761026;0.0154370489174018;0.00551323175621492;0.000801924619085806;0.000400962309542903;0.00872093023255814;0.00240577385725742;0.0039093825180433;0.00210505212510024;0.00952285485164395;0.00531275060144346;0.00300721732157177;0.00250601443464314;0.0109262229350441;0.0125300721732157;0.00781876503608661;0.00120288692862871;0.00140336808340016;0.00130312750601443;0.00100240577385726;0.00140336808340016;0.00110264635124298;0.00140336808340016;0.00150360866078589;0.00110264635124298;0.00110264635124298;0.00120288692862871;0.00100240577385726;0.00160384923817161;0.00100240577385726;0.00160384923817161;0.00210505212510024;0.00190457097032879;0.00180433039294306;0.00110264635124298
0.0347834803528468;0.0270649558941459;0.0261627906976744;0.0224538893344026;0.0225541299117883;0.0225541299117883;0.0230553327987169;0.0219526864474739;0.0217522052927025;0.0253608660785886;0.0229550922213312;0.0224538893344026;0.0222534081796311;0.0229550922213312;0.0181435445068164;0.0139334402566159;0.00862068965517241;0.00872093023255814;0.0122293504410585;0.0111267040898156;0.00872093023255814;0.0109262229350441;0.00852044907778669;0.0103247794707298;0.011327185244587;0.011327185244587;0.00671611868484362;0.00821972734562951;0.00942261427425822;0.0115276663993585;0.0118283881315156;0.0116279069767442;0.0114274258219727;0.0117281475541299;0.0114274258219727;0.0116279069767442;0.0118283881315156;0.0115276663993585;0.011327185244587;0.0116279069767442;0.0116279069767442;0.0116279069767442;0.0114274258219727;0.0110264635124298;0.0119286287089014;0.0115276663993585;0.0114274258219727;0.0108259823576584
0.0356856455493184;0.0279671210906175;0.0296712109061748;0.0260625501202887;0.0262630312750601;0.0268644747393745;0.0271651964715317;0.0254611066559743;0.025962309542903;0.0290697674418605;0.0276663993584603;0.026663993584603;0.0265637530072173;0.0269647153167602;0.0166399358460305;0.00571371291098637;0.00230553327987169;0.00240577385725742;0.0111267040898156;0.00200481154771451;0.00431034482758621;0.00140336808340016;0.0116279069767442;0.00691659983961508;0.00260625501202887;0.00230553327987169;0.0137329591018444;0.0151363271852446;0.00982357658380112;0.00330793905372895;0.0035084202085004;0.00340817963111468;0.0031074578989575;0.00330793905372895;0.00330793905372895;0.00330793905372895;0.0035084202085004;0.00320769847634322;0.00300721732157177;0.00340817963111468;0.00320769847634322;0.00370890136327185;0.00320769847634322;0.00280673616680032;0.00320769847634322;0.00270649558941459;0.00270649558941459;0.00220529270248597
0.0351844426623897;0.0285685645549318;0.0302726543704892;0.0254611066559743;0.0255613472333601;0.0263632718524459;0.0264635124298316;0.0252606255012029;0.0257618283881315;0.0283680834001604;0.0272654370489174;0.0262630312750601;0.0261627906976744;0.0263632718524459;0.0157377706495589;0.00751804330392943;0.00370890136327185;0.0039093825180433;0.00872093023255814;0.00431034482758621;0.00681635926222935;0.0039093825180433;0.00952285485164395;0.00601443464314354;0.00491178829190056;0.00481154771451484;0.0127305533279872;0.0136327185244587;0.00942261427425822;0.00551323175621492;0.00561347233360064;0.00541299117882919;0.00541299117882919;0.00561347233360064;0.00531275060144346;0.00551323175621492;0.00571371291098637;0.00521251002405774;0.00521251002405774;0.00541299117882919;0.00531275060144346;0.00581395348837209;0.00521251002405774;0.00491178829190056;0.00561347233360064;0.00521251002405774;0.00501202886928629;0.00451082598235766
0.0357858861267041;0.028869286287089;0.0305733761026464;0.0261627906976744;0.0263632718524459;0.0269647153167602;0.0272654370489174;0.0255613472333601;0.0260625501202887;0.0291700080192462;0.027766639935846;0.0267642341619888;0.0267642341619888;0.0270649558941459;0.0163392141138733;0.00541299117882919;0.00200481154771451;0.00210505212510024;0.0109262229350441;0.00140336808340016;0.0039093825180433;0.00100240577385726;0.0115276663993585;0.00671611868484362;0.00210505212510024;0.00210505212510024;0.0134322373696872;0.0150360866078589;0.00962309542902967;0.0031074578989575;0.00280673616680032;0.00270649558941459;0.00270649558941459;0.00300721732157177;0.00250601443464314;0.00270649558941459;0.0031074578989575;0.00240577385725742;0.00280673616680032;0.00280673616680032;0.00270649558941459;0.00320769847634322;0.00230553327987169;0.00230553327987169;0.00280673616680032;0.00220529270248597;0.00220529270248597;0.00190457097032879
0.0354851643945469;0.0273656776263031;0.0271651964715317;0.0221531676022454;0.0224538893344026;0.022654370489174;0.0231555733761026;0.0217522052927025;0.0219526864474739;0.02485966319166;0.0234562951082598;0.0230553327987169;0.0221531676022454;0.0227546110665597;0.0189454691259022;0.0144346431435445;0.0100240577385726;0.00952285485164395;0.00852044907778669;0.0116279069767442;0.00952285485164395;0.0115276663993585;0.0144346431435445;0.0110264635124298;0.0118283881315156;0.0116279069767442;0.00892141138732959;0.00902165196471532;0.0101242983159583;0.0118283881315156;0.0118283881315156;0.0120288692862871;0.0118283881315156;0.0119286287089014;0.0120288692862871;0.0119286287089014;0.0117281475541299;0.0121291098636728;0.0116279069767442;0.0119286287089014;0.0119286287089014;0.0119286287089014;0.0121291098636728;0.0115276663993585;0.0121291098636728;0.0118283881315156;0.0117281475541299;0.0116279069767442
0.0365878107457899;0.0293704891740176;0.0308740978348035;0.0255613472333601;0.0256615878107458;0.0261627906976744;0.0263632718524459;0.0253608660785886;0.0256615878107458;0.0283680834001604;0.0272654370489174;0.0263632718524459;0.0258620689655172;0.0260625501202887;0.0169406575781877;0.00811948676824378;0.00521251002405774;0.00531275060144346;0.0103247794707298;0.00691659983961508;0.00601443464314354;0.00671611868484362;0.0110264635124298;0.0104250200481155;0.00711708099438653;0.00691659983961508;0.0145348837209302;0.0144346431435445;0.0101242983159583;0.00691659983961508;0.00721732157177225;0.00721732157177225;0.00691659983961508;0.0070168404170008;0.00691659983961508;0.0070168404170008;0.00721732157177225;0.0070168404170008;0.0070168404170008;0.0070168404170008;0.00691659983961508;0.0074178027265437;0.00681635926222935;0.00681635926222935;0.0074178027265437;0.00691659983961508;0.00691659983961508;0.00641539695268645
0.0356856455493184;0.0287690457097033;0.0304731355252606;0.0260625501202887;0.0261627906976744;0.0269647153167602;0.0271651964715317;0.0254611066559743;0.0257618283881315;0.028869286287089;0.0274659182036889;0.0263632718524459;0.026663993584603;0.0268644747393745;0.0168404170008019;0.00611467522052927;0.00280673616680032;0.00300721732157177;0.011327185244587;0.00260625501202887;0.00491178829190056;0.00210505212510024;0.0118283881315156;0.00711708099438653;0.00400962309542903;0.00250601443464314;0.0138331996792302;0.0155372894947875;0.0100240577385726;0.00380914194065758;0.00370890136327185;0.00360866078588613;0.0035084202085004;0.00370890136327185;0.0035084202085004;0.0035084202085004;0.00380914194065758;0.0035084202085004;0.0035084202085004;0.00370890136327185;0.00360866078588613;0.00410986367281476;0.00340817963111468;0.0035084202085004;0.0035084202085004;0.00320769847634322;0.00320769847634322;0.00300721732157177
0.0359863672814755;0.0291700080192462;0.0307738572574178;0.0264635124298316;0.026663993584603;0.0271651964715317;0.0274659182036889;0.0256615878107458;0.0258620689655172;0.0290697674418605;0.0275661587810746;0.026663993584603;0.026663993584603;0.0271651964715317;0.0168404170008019;0.00581395348837209;0.00230553327987169;0.00250601443464314;0.011327185244587;0.00230553327987169;0.00481154771451484;0.00210505212510024;0.0116279069767442;0.00691659983961508;0.00250601443464314;0.00300721732157177;0.0138331996792302;0.0152365677626303;0.00952285485164395;0.00300721732157177;0.00320769847634322;0.00330793905372895;0.00290697674418605;0.00300721732157177;0.00300721732157177;0.00300721732157177;0.0031074578989575;0.00290697674418605;0.00290697674418605;0.00300721732157177;0.00290697674418605;0.00330793905372895;0.00300721732157177;0.00290697674418605;0.00300721732157177;0.00270649558941459;0.00250601443464314;0.00260625501202887
0.0345829991980754;0.0261627906976744;0.0231555733761026;0.019747393744988;0.0200481154771451;0.019747393744988;0.0204490777866881;0.018644747393745;0.0185445068163593;0.0225541299117883;0.0198476343223737;0.0195469125902165;0.0193464314354451;0.0201483560545309;0.0199478748997594;0.0170408981555734;0.0110264635124298;0.0109262229350441;0.00671611868484362;0.0137329591018444;0.0127305533279872;0.0134322373696872;0.00892141138732959;0.0145348837209302;0.0138331996792302;0.0138331996792302;0.00180433039294306;0.00421010425020048;0.00892141138732959;0.0138331996792302;0.0141339214113873;0.0140336808340016;0.0138331996792302;0.0141339214113873;0.0136327185244587;0.0140336808340016;0.0142341619887731;0.0139334402566159;0.0138331996792302;0.0139334402566159;0.0139334402566159;0.013532477947073;0.0138331996792302;0.0133319967923015;0.0143344025661588;0.0139334402566159;0.0138331996792302;0.0132317562149158
0.0349839615076183;0.0265637530072173;0.0235565356856456;0.0195469125902165;0.0198476343223737;0.0194466720128308;0.0201483560545309;0.0182437850842021;0.0181435445068164;0.0222534081796311;0.0195469125902165;0.019747393744988;0.0189454691259022;0.019747393744988;0.0207497995188452;0.0178428227746592;0.0128307939053729;0.0125300721732157;0.00821972734562951;0.0151363271852446;0.0136327185244587;0.0150360866078589;0.00902165196471532;0.0144346431435445;0.0155372894947875;0.0152365677626303;0.00421010425020048;0.00681635926222935;0.00912189254210104;0.0150360866078589;0.0152365677626303;0.0152365677626303;0.0149358460304731;0.0151363271852446;0.0152365677626303;0.0152365677626303;0.0152365677626303;0.015336808340016;0.0149358460304731;0.0152365677626303;0.0152365677626303;0.0150360866078589;0.015336808340016;0.0148356054530874;0.0157377706495589;0.0152365677626303;0.0151363271852446;0.0148356054530874
0.0348837209302326;0.0271651964715317;0.0268644747393745;0.0220529270248597;0.0221531676022454;0.0221531676022454;0.0227546110665597;0.0212510024057739;0.0212510024057739;0.0247594226142743;0.022654370489174;0.0223536487570168;0.0220529270248597;0.022654370489174;0.0182437850842021;0.0120288692862871;0.00791900561347233;0.00781876503608661;0.00942261427425822;0.00982357658380112;0.00942261427425822;0.00962309542902967;0.0101242983159583;0.0101242983159583;0.0100240577385726;0.00952285485164395;0.00892141138732959;0.00912189254210104;0.0158380112269447;0.0100240577385726;0.0103247794707298;0.010224538893344;0.00982357658380112;0.0101242983159583;0.00982357658380112;0.0100240577385726;0.010224538893344;0.00992381716118685;0.00992381716118685;0.0100240577385726;0.0101242983159583;0.0100240577385726;0.00992381716118685;0.0097233360064154;0.0103247794707298;0.00992381716118685;0.00982357658380112;0.00952285485164395
